,Time,PPG
7557,151.14000000000001,3131.5585137847947
7558,151.16,3423.057102077611
7559,151.18,3258.9177981148177
7560,151.20000000000002,2720.075515973538
7561,151.22,2084.2940265489083
7562,151.24,1552.143607778868
7563,151.26,1176.7561015887952
7564,151.28,983.4918773651378
7565,151.3,1017.0572228811737
7566,151.32,1265.303853262579
7567,151.34,1601.909251312774
7568,151.36,1842.9642528371696
7569,151.38,1853.7166456229183
7570,151.4,1594.227072675385
7571,151.42000000000002,1111.3744950864213
7572,151.44,551.2427885828968
7573,151.46,151.12741398539916
7574,151.48,127.26701556353825
7575,151.5,535.9711533703733
7576,151.52,1265.3878728760396
7577,151.54,2211.8844941966668
7578,151.56,3270.01846247947
7579,151.58,4078.868802119625
7580,151.6,4321.334753533142
7581,151.62,4186.0093415379715
7582,151.64000000000001,4051.1610705010644
7583,151.66,4044.049852904586
7584,151.68,4089.2037774662813
7585,151.70000000000002,3983.078433658381
7586,151.72,3451.9869654437866
7587,151.74,2564.3905711250445
7588,151.76,1790.0230860152483
7589,151.78,1425.9042418668278
7590,151.8,1389.4039780385751
7591,151.82,1480.882219979605
7592,151.84,1542.476515932626
7593,151.86,1467.3363825643398
7594,151.88,1239.571021325372
7595,151.9,990.3359866545234
7596,151.92000000000002,918.7965522305013
7597,151.94,1128.0436853005972
7598,151.96,1583.3269543751132
7599,151.98,2228.375775398199
7600,152.0,3024.1719673100342
7601,152.02,3782.071581224668
7602,152.04,4200.7381061433725
7603,152.06,4132.165588993914
7604,152.08,3538.525418898699
7605,152.1,2430.437856731567
7606,152.12,1105.1307894268275
7607,152.14000000000001,117.1592739756934
7608,152.16,-218.12306536513228
7609,152.18,-113.10992771376908
7610,152.20000000000002,33.30559331140262
7611,152.22,54.65391495475314
7612,152.24,11.132810293452152
7613,152.26,-14.750991368581118
7614,152.28,-10.13368082089617
7615,152.3,0.9989523332346506
7616,152.32,4.020451045334519
7617,152.34,1.32892388924351
7618,152.36,-0.8724272018097632
7619,152.38,-0.8377829377019624
7620,152.4,-0.04080902551261323
7621,152.42000000000002,0.28069412892984613
7622,152.44,0.13207588055173652
7623,152.46,70.89798483224533
7624,152.48,523.0967859418708
7625,152.5,1696.5212404454414
7626,152.52,3255.692155974448
7627,152.54,4286.975586992495
7628,152.56,4424.797541111779
7629,152.58,4157.148977268617
7630,152.6,3958.830436295454
7631,152.62,3753.16063461307
7632,152.64000000000001,3299.436372810828
7633,152.66,2730.614447958361
7634,152.68,2405.3973858384643
7635,152.70000000000002,2436.678181632506
7636,152.72,2655.2621307772556
7637,152.74,2864.132603410661
7638,152.76,2957.030597716447
7639,152.78,2896.434744010525
7640,152.8,2699.4384553407367
7641,152.82,2436.988885733195
